"CODIGO";"DESCRIPCION";"LATITUD";"LONGITUD";"DIRECION";"CP";"POBLACION";"PROVINCIA";"PAIS";"CERCANIAS";"FEVE";"COMUN"
"10501";"POZALDEZ";"41.3679200";"-4.8360010";"C/ Estación Ferrocarril, S/N";"47220";"POZALDEZ";"VALLADOLID";"ESPAÑA";"NO";"NO";""
"10502";"MATAPOZUELOS";"41.4227940";"-4.8010250";"C/ Camino Estación Ferrocarril, S/N";"47230";"MATAPOZUELOS";"VALLADOLID";"ESPAÑA";"NO";"NO";""
"10503";"VALDESTILLAS";"41.4887290";"-4.7729370";"Avda. Valladolid, S/N";"47240";"VALDESTILLAS";"VALLADOLID";"ESPAÑA";"NO";"NO";""
"10504";"VIANA";"41.5240700";"-4.7544890";"C/ Estación Ferrocarril, S/N";"47150";"VIANA DE CEGA";"VALLADOLID";"ESPAÑA";"NO";"NO";""
"10600";"VALLADOLID-CAMPO GRANDE";"41.6421670";"-4.7269860";"C/ Recondo, S/N";"47007";"VALLADOLID";"VALLADOLID";"ESPAÑA";"NO";"NO";""
"10602";"CABEZÓN DEL PISUERGA";"41.7372760";"-4.6512940";"C/ Estación Ferrocarril, S/N";"47260";"CABEZÓN DE PISUERGA";"VALLADOLID";"ESPAÑA";"NO";"NO";""
"10603";"CORCOS-AGUILAREJO";"41.7664460";"-4.6234850";"Camino Estación Ferrocarril, S/N";"47281";"CORCOS";"VALLADOLID";"ESPAÑA";"NO";"NO";""
"10604";"CUBILLAS DE SANTA MARTA";"41.8088610";"-4.5797540";"C/ Camino del Apeadero, S/N";"47290";"CUBILLAS DE SANTA MARTA";"VALLADOLID";"ESPAÑA";"NO";"NO";""
"10605";"DUEÑAS";"41.8704800";"-4.5412160";"C/ Estación Ferrocarril, 7";"34210";"DUEÑAS";"PALENCIA";"ESPAÑA";"NO";"NO";""
"10610";"VALLADOLID UNIVERSIDAD";"41.6602570";"-4.7040370";"Ctra. Juan Carlos I, S/N";"47011";"VALLADOLID";"VALLADOLID";"ESPAÑA";"NO";"NO";""
"11000";"VENTA DE BAÑOS";"41.9173600";"-4.4958440";"C/ Linea Ferrocarril, 3 - 7";"34200";"VENTA DE BAÑOS";"PALENCIA";"ESPAÑA";"NO";"NO";""
"11004";"MAGAZ";"41.9765610";"-4.4321140";"Avda. Virgen de Villaverde, S/N";"34220";"MAGAZ DE PISUERGA";"PALENCIA";"ESPAÑA";"NO";"NO";""
"11006";"QUINTANA DEL PUENTE";"42.0799740";"-4.1985800";"C/ Aselmo Arenillas, S/N";"34250";"QUINTANA DEL PUENTE";"PALENCIA";"ESPAÑA";"NO";"NO";""
"11009";"VILLAQUIRÁN";"42.2157170";"-3.9993960";"Ctra. Estación Ferrocarril, S/N";"09118";"VILLAQUIRÁN DE LOS INFANTES";"BURGOS";"ESPAÑA";"NO";"NO";""
"11014";"BURGOS-ROSA MANZANO";"42.3711970";"-3.6663080";"Avda. Principe de Asturias, S/N";"09006";"BURGOS";"BURGOS";"ESPAÑA";"NO";"NO";""
"11109";"BRIVIESCA";"42.5427650";"-3.3192870";"C/ Vía Ferrea, S/N";"09240";"BRIVIESCA";"BURGOS";"ESPAÑA";"NO";"NO";""
"11111";"PANCORBO";"42.6304860";"-3.1123070";"C/ Estación Ferrocarril, 2";"09280";"PANCORBO";"BURGOS";"ESPAÑA";"NO";"NO";""
"11200";"MIRANDA DE EBRO";"42.6910240";"-2.9403660";"Pza. Estación Ferrocarril, S/N";"09200";"MIRANDA DE EBRO";"BURGOS";"ESPAÑA";"SI";"NO";""
"11203";"MANZANOS";"42.7428990";"-2.8675010";"C/ Rio Zadorra Kalea, S/N";"01220";"RIBERA BAJA/ERRIBERA BEITIA";"ARABA/ÁLAVA";"ESPAÑA";"SI";"NO";""
"11204";"LA PUEBLA DE ARGANZÓN";"42.7652450";"-2.8303850";"C/ Estación Ferrocarril, S/N";"09294";"PUEBLA DE ARGANZÓN (LA)";"BURGOS";"ESPAÑA";"SI";"NO";""
"11205";"NANCLARES-LANGRAIZ";"42.8162160";"-2.8049420";"La Estación Kalez, S/N";"01230";"IRUÑA OKA/IRUÑA DE OCA";"ARABA/ÁLAVA";"ESPAÑA";"SI";"NO";""
"11208";"VITORIA-GASTEIZ";"42.8415170";"-2.6726010";"Plazuela de la Estación, 1";"01005";"VITORIA-GASTEIZ";"ARABA/ÁLAVA";"ESPAÑA";"SI";"NO";""
"11210";"ALEGRÍA-DULANTZI";"42.8487230";"-2.5146680";"C/ Estación Ferrocarril, S/N";"01240";"ALEGRÍA-DULANTZI";"ARABA/ÁLAVA";"ESPAÑA";"SI";"NO";""
"11212";"AGURAIN-SALVATIERRA DE ÁLAVA";"42.8464300";"-2.3892100";"C/ Trebiño Kalea, S/N";"01200";"SALVATIERRA/AGURAIN";"ARABA/ÁLAVA";"ESPAÑA";"SI";"NO";""
"11213";"ARAIA";"42.8695990";"-2.3068070";"C/ Estación Ferrocarril, S/N";"01208";"ZALDUONDO";"ARABA/ÁLAVA";"ESPAÑA";"SI";"NO";""
"11300";"ALTSASU";"42.8948470";"-2.1812370";"C/ Estación Ferrocarril, S/N";"31800";"ALTSASU/ALSASUA";"NAVARRA";"ESPAÑA";"SI";"NO";""
"11305";"BRINKOLA";"43.0189865";"-2.3346811";"Brinkola Nucleo -  Legazpia, S/N";"20220";"LEGAZPI";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11306";"LEGAZPI";"43.0510385";"-2.3306103";"C/ Estación, S/N";"20320";"LEGAZPI";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11400";"ZUMARRAGA";"43.0870824";"-2.3202298";"Estación S/N";"20700";"ZUMARRAGA";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11402";"ORMÁIZTEGUI";"43.0402752";"-2.2564620";"Sakabanatua, 23";"20216";"ORMAIZTEGI";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11404";"BEASAIN";"43.0462687";"-2.2022994";"Pla. Barrendain, S/N";"20200";"BEASAIN";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11405";"ORDIZIA";"43.0527547";"-2.1791923";"Joseba Rezolaren Pasalekua";"20240";"ORDIZIA";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11500";"TOLOSA";"43.1354472";"-2.0790886";"Geltoki Kalea - Bajo";"20400";"TOLOSA";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11501";"TOLOSA-CENTRO";"43.1393963";"-2.0741122";"Pablo Gorosabel";"20400";"TOLOSA";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11503";"BILLABONA-ZIZURKIL";"43.1891906";"-2.0553722";"C/ Aurrerra Pla., 5";"20150";"VILLABONA";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11504";"ANDOAIN-CENTRO";"43.2155738";"-2.0204595";"C/ Joaquín Larreta, S/N";"20140";"ANDOAIN";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11507";"HERNANI-ERDIA";"43.2664779";"-1.9726232";"Atzieta Kalea, S/N";"20120";"HERNANI";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11511";"SAN SEBASTIÁN-DONOSTIA";"43.3176961";"-1.9767172";"Paseo de Francia 22, Donosti (Guipuzcoa)";"20012";"DONOSTIA/SAN SEBASTIÁN";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11512";"GROS";"43.3218457";"-1.9738835";"C/ Misericordia,7";"20001";"DONOSTIA/SAN SEBASTIÁN";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11513";"ATEGORRIETA";"43.3203225";"-1.9598127";"Zubiaurre Pasealekua 27, Donostia-San Sebastian (Guipuzcoa)";"20013";"DONOSTIA/SAN SEBASTIÁN";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11514";"HERRERA";"43.3193537";"-1.9370173";"Paseo de Herrera, 3";"20017";"DONOSTIA/SAN SEBASTIÁN";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11515";"PASAIA";"43.3189428";"-1.9171727";"Avda Navarra S/N";"20110";"PASAIA";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11516";"LEZO-RENTERÍA";"43.3159364";"-1.8994386";"C/ Jaizkibel,1";"20100";"LEZO";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11522";"INTXAURRONDO";"43.3200487";"-1.9517673";"Paseo Zubiaurre, S/N";"20015";"DONOSTIA/SAN SEBASTIÁN";"GIPUZKOA";"ESPAÑA";"SI";"NO";""
"11600";"IRUN";"43.3395365";"-1.8012519";"Estación Kalea S/N, Irún (Gipuzkoa)";"20301";"IRUN";"GIPUZKOA";"ESPAÑA";"SI";"NO";"IRUN-"
"12001";"LOS NEGRALES";"40.6385670";"-4.0218746";"Avda. de la Reina Victoria, S/N";"28409";"ALPEDRETE";"MADRID";"ESPAÑA";"SI";"NO";""
"12002";"ALPEDRETE";"40.6581044";"-4.0349719";"Camino de la Estación, 34";"28439";"ALPEDRETE";"MADRID";"ESPAÑA";"SI";"NO";""
"12004";"COLLADO MEDIANO";"40.6928982";"-4.0359271";"C/ Real, 73";"28450";"COLLADO MEDIANO";"MADRID";"ESPAÑA";"SI";"NO";""
"12005";"LOS MOLINOS-GUADARRAMA";"40.7066407";"-4.0671991";"C/ Pedro Gutierrez, S/N";"28460";"MOLINOS (LOS)";"MADRID";"ESPAÑA";"SI";"NO";""
"12006";"CERCEDILLA";"40.7376129";"-4.0662985";"C/ Emilio Serrano, 43";"28470";"CERCEDILLA";"MADRID";"ESPAÑA";"SI";"NO";""
"12009";"SAN RAFAEL";"40.7149440";"-4.1814300";"Barrio de San Rafael, S/N";"40410";"CASTRO DEL RÍO";"SEGOVIA";"ESPAÑA";"NO";"NO";""
"12010";"EL ESPINAR";"40.7408520";"-4.1894820";"C/ Estación Ferrocarril, S/N";"40400";"CASTRO DEL RÍO";"SEGOVIA";"ESPAÑA";"NO";"NO";""
"12011";"LOS ÁNGELES DE SAN RAFAEL";"40.7779090";"-4.2069330";"Urbanizacion los Angeles de San Rafael, S/N";"40424";"CASTRO DEL RÍO";"SEGOVIA";"ESPAÑA";"NO";"NO";""
"12012";"OTERO-HERREROS";"40.8009700";"-4.2035040";"Barrio Estación Ferrocarril, S/N";"40422";"OTERO DE HERREROS";"SEGOVIA";"ESPAÑA";"NO";"NO";""
"12013";"ORTIGOSA DEL MONTE";"40.8327710";"-4.1680940";"Avda. Estación Ferrocarril, S/N";"40421";"ORTIGOSA DEL MONTE";"SEGOVIA";"ESPAÑA";"NO";"NO";""
"12014";"NAVAS DE RIOFRÍO-LA LOSA";"40.8566730";"-4.1411030";"C/ Estación Ferrocarril, S/N";"40420";"NAVAS DE RIOFRÍO";"SEGOVIA";"ESPAÑA";"NO";"NO";""
"12020";"PUERTO DE NAVACERRADA";"40.7844678";"-4.0047744";"Calle Vitoria 1, Cercedilla (Madrid)";"28470";"CERCEDILLA";"MADRID";"ESPAÑA";"SI";"NO";""
"12023";"LOS COTOS";"40.8223419";"-3.9644961";"Ctra. Sg - 615 ---  Estación de Ferrocarril, S/N";"40100";"REAL SITIO DE SAN ILDEFONSO";"SEGOVIA";"ESPAÑA";"SI";"NO";""
"12100";"SEGOVIA";"40.9340300";"-4.1136500";"C/ Obispo Quesada, 1";"40006";"SEGOVIA";"SEGOVIA";"ESPAÑA";"NO";"NO";"SEGOV"
"13106";"LLODIO";"43.1423514";"-2.9606511";"C/ Jose Matia, 2";"01400";"LAUDIO/LLODIO";"ARABA/ÁLAVA";"ESPAÑA";"SI";"NO";""
"13200";"BILBAO-INTERMOD. ABANDO INDALECIO PRIETO";"43.2601304";"-2.9285592";"Pla. Circular, 2";"48008";"BILBAO";"BIZKAIA";"ESPAÑA";"SI";"NO";""
"13206";"AMETZOLA";"43.2547065";"-2.9436598";"C/ Gordoniz, 49";"48012";"BILBAO";"BIZKAIA";"ESPAÑA";"SI";"NO";""
"14100";"PALENCIA";"42.0157110";"-4.5341350";"Plaza de los Jardinillos S/N, Palencia";"34005";"PALENCIA";"PALENCIA";"ESPAÑA";"NO";"NO";""
"14101";"MONZÓN DE CAMPOS";"42.1055380";"-4.5016770";"C/ Estación de Ferrocarril, S/N";"34410";"MONZÓN DE CAMPOS";"PALENCIA";"ESPAÑA";"NO";"NO";""
"14102";"AMUSCO";"42.1780190";"-4.4807430";"Ctra. P- 983 - Estación Ferrocarril, S/N";"34420";"AMUSCO";"PALENCIA";"ESPAÑA";"NO";"NO";""
"14103";"PIÑA";"42.2117470";"-4.4346890";"C/ Estación Ferrocarril, S/N";"34430";"PIÑA DE CAMPOS";"PALENCIA";"ESPAÑA";"NO";"NO";""
"14104";"FRÓMISTA";"42.2649000";"-4.4024330";"C/ las Huesas, S/N";"34440";"FRÓMISTA";"PALENCIA";"ESPAÑA";"NO";"NO";""
"14107";"OSORNO";"42.4150770";"-4.3573670";"Avda. Calvo Sotelo, S/N";"34460";"OSORNO LA MAYOR";"PALENCIA";"ESPAÑA";"NO";"NO";""
"14108";"ESPINOSA DE VILLAGONZALO";"42.4523730";"-4.3678110";"C/ Apeadero, S/N";"34491";"ESPINOSA DE VILLAGONZALO";"PALENCIA";"ESPAÑA";"NO";"NO";""
"14111";"HERRERA DE PISUERGA";"42.5984770";"-4.3166830";"Ctra. C- 627 --- Estación de Ferrocarril, S/N";"34400";"HERRERA DE PISUERGA";"PALENCIA";"ESPAÑA";"NO";"NO";""
"14112";"ALAR DEL REY";"42.6568370";"-4.3113720";"C/ Estación Ferrocarril, S/N";"34480";"ALAR DEL REY";"PALENCIA";"ESPAÑA";"NO";"NO";""
"14113";"MAVE";"42.7237260";"-4.2761600";"Pza. Estación Ferrocarril, S/N";"34492";"AGUILAR DE CAMPOO";"PALENCIA";"ESPAÑA";"NO";"NO";""
"14114";"AGUILAR DE CAMPOO";"42.7853620";"-4.2338990";"Barrio Estación Ferrocarril, 18 - 19";"34800";"AGUILAR DE CAMPOO";"PALENCIA";"ESPAÑA";"NO";"NO";""
"14115";"QUINTANILLA DE LAS TORRES";"42.8190300";"-4.2027530";"C/ Estación Ferrocarril, S/N";"34811";"POMAR DE VALDIVIA";"PALENCIA";"ESPAÑA";"NO";"NO";""
"14117";"EL CARRIÓN";"42.1166417";"-4.500692 ";"C/ Camino Becerril, S/N";"34410";"MONZÓN DE CAMPOS";"PALENCIA";"ESPAÑA";"NO";"NO";""
"14200";"MATAPORQUERA";"42.8709010";"-4.1654060";"C/  la Constitucion   S/N- Mataporquera (Valdeolea)";"39410";"VALDEOLEA";"CANTABRIA";"ESPAÑA";"NO";"NO";""
"14202";"REINOSA";"42.9944991";"-4.1409454";"Estación Adif Pza. de las Estaciónes S/N";"39200";"REINOSA";"CANTABRIA";"ESPAÑA";"SI";"NO";""
"14206";"BÁRCENA";"43.1287054";"-4.0534730";"Calle Doñini 17, Bárcena de Pie de Concha (Cantabria)";"39420";"BÁRCENA DE PIE DE CONCHA";"CANTABRIA";"ESPAÑA";"SI";"NO";""
"14210";"LOS CORRALES DE BUELNA";"43.2551009";"-4.0639472";"Estación Adif,  S/N --- Barrio Estación";"39400";"CORRALES DE BUELNA (LOS)";"CANTABRIA";"ESPAÑA";"SI";"NO";""
"14211";"LAS CALDAS DE BESAYA";"43.2985945";"-4.0732520";"C/ Estación Adif, S/N";"39460";"CORRALES DE BUELNA (LOS)";"CANTABRIA";"ESPAÑA";"SI";"NO";""
"14213";"TORRELAVEGA";"43.3276776";"-4.0426871";"Estación Adif,joaquin Fernandez Vallejo S/N";"39300";"TORRELAVEGA";"CANTABRIA";"ESPAÑA";"SI";"NO";""
"14216";"RENEDO";"43.3531069";"-3.9496471";"Estación Adif, Avda Luis de la Concha 1";"39470";"PIÉLAGOS";"CANTABRIA";"ESPAÑA";"SI";"NO";""
"14220";"MALIAÑO";"43.4161415";"-3.8410762";"Estación Adif  -- Avda. de Cantabria, S/N";"39600";"CAMARGO";"CANTABRIA";"ESPAÑA";"SI";"NO";""
"14223";"SANTANDER";"43.4583981";"-3.8109529";"Pza. de las Estaciónes  S/N-Santander";"39002";"SANTANDER";"CANTABRIA";"ESPAÑA";"SI";"NO";""
"14230";"VALDECILLA";"43.4540888";"-3.8277628";"Avenida Candina S/N, Santander";"39011";"SANTANDER";"CANTABRIA";"ESPAÑA";"SI";"NO";""
"15001";"GRIJOTA";"42.0492250";"-4.5839540";"Paseo Estación Ferrocarril, S/N";"34192";"GRIJOTA";"PALENCIA";"ESPAÑA";"NO";"NO";""
"15003";"BECERRIL";"42.1047060";"-4.6471200";"Ctra. P - 953 --- Estación Ferrocarril, S/N";"34310";"BECERRIL DE CAMPOS";"PALENCIA";"ESPAÑA";"NO";"NO";""
"15004";"PAREDES DE NAVA";"42.1506940";"-4.6975990";"Avda. Berruguete, 38";"34300";"PAREDES DE NAVA";"PALENCIA";"ESPAÑA";"NO";"NO";""
"15006";"CISNEROS";"42.1911200";"-4.8502490";"Ctra. P - 932 --- Estación Ferrocarril, S/N";"34320";"CISNEROS";"PALENCIA";"ESPAÑA";"NO";"NO";""
"15007";"VILLADA";"42.2452380";"-4.9705890";"C/ Estación Norte, S/N";"34340";"VILLADA";"PALENCIA";"ESPAÑA";"NO";"NO";""
"15008";"GRAJAL";"42.3232460";"-5.0133810";"C/ Estación Ferrocarril, S/N";"24340";"GRAJAL DE CAMPOS";"LEÓN";"ESPAÑA";"NO";"NO";""
"15009";"SAHAGÚN";"42.3693290";"-5.0226670";"C/ Tras Estación, S/N";"24320";"SAHAGÚN";"LEÓN";"ESPAÑA";"NO";"NO";""
"15012";"EL BURGO RANERO";"42.4257530";"-5.2085920";"C/ Senda Estación Ferrocarril, S/N";"24343";"BURGO RANERO (EL)";"LEÓN";"ESPAÑA";"NO";"NO";""
"15014";"SANTAS MARTAS";"42.4600040";"-5.3867770";"C/ Estación Ferrocarril, 10-16";"24330";"SANTAS MARTAS";"LEÓN";"ESPAÑA";"NO";"NO";""
"15015";"PALANQUINOS";"42.4607160";"-5.4975840";"Pza. Santa Rita, 10";"24225";"VILLANUEVA DE LAS MANZANAS";"LEÓN";"ESPAÑA";"NO";"NO";""
"15100";"LEÓN";"42.5960480";"-5.5824280";"Avda. Palencia, S/N";"24009";"LEÓN";"LEÓN";"ESPAÑA";"NO";"NO";""
"15106";"LA ROBLA";"42.8044540";"-5.6262550";"C/ la Estación, S/N";"24640";"ROBLA (LA)";"LEÓN";"ESPAÑA";"NO";"NO";""
"15108";"LA POLA DE GORDÓN";"42.8540990";"-5.6745240";"C/ Capitan Lozano, 7";"24600";"POLA DE GORDÓN (LA)";"LEÓN";"ESPAÑA";"NO";"NO";""
"15109";"SANTA LUCÍA";"42.8751500";"-5.6396130";"C/ Reino de Leon, 1";"24650";"POLA DE GORDÓN (LA)";"LEÓN";"ESPAÑA";"NO";"NO";""
"15112";"VILLAMANÍN";"42.9367100";"-5.6576370";"C/ Estación Ferrocarril, 5";"24680";"VILLAMANÍN";"LEÓN";"ESPAÑA";"NO";"NO";""
"15113";"BUSDONGO";"42.9844950";"-5.7053910";"Ctra. N - 630 --- Estación Ferrocarril, 1";"24690";"VILLAMANÍN";"LEÓN";"ESPAÑA";"NO";"NO";""
"15116";"LINARES-CONGOSTINAS";"43.1017430";"-5.7721620";"Camino Aspr - 92 --- Estación Ferrocarril, S/N";"33694";"LENA";"ASTURIAS";"ESPAÑA";"NO";"NO";""
"15118";"PUENTE DE LOS FIERROS";"43.0715986";"-5.7694650";"Estación Puente los Fierros";"33692";"LENA";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15120";"CAMPOMANES";"43.1100681";"-5.8164466";"C/ la Estación, S/N";"33620";"LENA";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15122";"POLA DE LENA";"43.1587200";"-5.8310263";"C/ Ramon y Cajal - S/N";"33630";"LENA";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15200";"UJO";"43.2046962";"-5.7926422";"C/ Estación - S/N";"33640";"MIERES";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15203";"MIERES-PUENTE";"43.2500266";"-5.7822622";"Barrio del Gonzalin S/N (Mi- 1)";"33600";"MIERES";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15211";"OVIEDO";"43.3663577";"-5.8548380";"Calle Uría S/N";"33012";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15217";"LA CORREDORIA";"43.3881080";"-5.8272527";"C/ Ingeniero Francisco Pintado Fe, S/N";"33011";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15218";"LLAMAQUIQUE";"43.3588282";"-5.8573201";"Calle Trece Rosas, S/N";"33005";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15401";"CALZADA DE ASTURIAS";"43.5353848";"-5.6971507";"Avda. Juan Carlos, S/N";"33211";"GIJÓN";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15410";"GIJÓN-SANZ CRESPO";"43.5377329";"-5.6758089";"C/  Sanz Crespo, S/N";"33207";"GIJÓN";"ASTURIAS";"ESPAÑA";"SI";"NO";"GIJON"
"16403";"AVILÉS";"43.5613390";"-5.9228329";"Avda. de los Telares, 18";"33409";"AVILÉS";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"17000";"MADRID-CHAMARTÍN-CLARA CAMPOAMOR";"40.4711789";"-3.6829524";"C/ Agustin de Foxa, S/N";"28036";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";"MADRI"
"18000";"MADRID-ATOCHA CERCANÍAS";"40.4066191";"-3.6894391";"C/  Glorieta del Emperador Carlos V, 3";"28045";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";"MADRI"
"18001";"MADRID-RECOLETOS";"40.4233731";"-3.6909310";"Paseo de Recoletos, 20";"28001";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";""
"18002";"MADRID-NUEVOS MINISTERIOS";"40.4466271";"-3.6923468";"Paseo de la Castellana, 85 ---  C/ Raimundo Fernandez Villaverde";"28046";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";"MADRI"
"20002";"QUINTANA-RANEROS";"42.5500850";"-5.6377890";"C/ Guzman El Bueno, S/N";"24391";"SANTOVENIA DE LA VALDONCINA";"LEÓN";"ESPAÑA";"NO";"NO";""
"20005";"VEGUELLINA";"42.4335000";"-5.8875600";"Paseo Estación Ferrocarril, 34";"24350";"VILLAREJO DE ÓRBIGO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20006";"BARRIENTOS";"42.4143010";"-5.9639880";"C/ Santa Ana, 20";"24394";"VALDERREY";"LEÓN";"ESPAÑA";"NO";"NO";""
"20007";"NISTAL";"42.4244620";"-6.0080300";"C/ Antonio Aceña, 21";"24395";"SAN JUSTO DE LA VEGA";"LEÓN";"ESPAÑA";"NO";"NO";""
"20008";"VILLAVANTE";"42.4645800";"-5.8389140";"C/ El Palacio, 32";"24393";"SANTA MARINA DEL REY";"LEÓN";"ESPAÑA";"NO";"NO";""
"20100";"ASTORGA";"42.4594890";"-6.0472120";"Avda. Estación Ferrocarril, S/N";"24700";"ASTORGA";"LEÓN";"ESPAÑA";"NO";"NO";""
"20102";"VEGA-MAGAZ";"42.5537600";"-6.0682670";"C/ Camino Estación Ferrocarril, S/N";"24396";"MAGAZ DE CEPEDA";"LEÓN";"ESPAÑA";"NO";"NO";""
"20103";"PORQUEROS";"42.5989350";"-6.1082380";"C/ Estación Ferrocarril, 5";"24397";"MAGAZ DE CEPEDA";"LEÓN";"ESPAÑA";"NO";"NO";""
"20104";"BRAÑUELAS";"42.6326310";"-6.2010020";"Travesia Fanal, 5";"24360";"VILLAGATÓN";"LEÓN";"ESPAÑA";"NO";"NO";""
"20106";"LA GRANJA";"42.6148740";"-6.2824950";"Avda. San Vicente, S/N";"24378";"TORRE DEL BIERZO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20109";"TORRE DEL BIERZO";"42.5955780";"-6.3290830";"Paseo Estación Ferrocarril, S/N";"24370";"TORRE DEL BIERZO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20111";"BEMBIBRE";"42.6095580";"-6.4220480";"C/ Susana Gonzalez, 56";"24300";"BEMBIBRE";"LEÓN";"ESPAÑA";"NO";"NO";""
"20113";"SAN MIGUEL DE LAS DUEÑAS";"42.5863920";"-6.5237760";"C/ Estación Ferrocarril, 34";"24398";"CONGOSTO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20200";"PONFERRADA";"42.5454290";"-6.6023760";"Avda. del Ferrocarril, 15";"24400";"PONFERRADA";"LEÓN";"ESPAÑA";"NO";"NO";""
"20203";"VILLADEPALOS";"42.5368600";"-6.7511090";"C/ Camino del Apeadero, S/N";"24565";"CARRACEDELO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20204";"TORAL DE LOS VADOS";"42.5410520";"-6.7767030";"Pza. Estación Ferrocarril, S/N";"24560";"TORAL DE LOS VADOS";"LEÓN";"ESPAÑA";"NO";"NO";""
"20207";"COVAS";"42.4753260";"-6.8308780";"C/ Estación Ferrocarril, S/N";"32141";"RUBIÁ";"OURENSE";"ESPAÑA";"NO";"NO";""
"20208";"QUEREÑO";"42.4207040";"-6.8294860";"Rúa da Estación, S/N";"32320";"RUBIÁ";"OURENSE";"ESPAÑA";"NO";"NO";""
"20210";"SOBRADELO";"42.4148590";"-6.9119510";"Ctra. de Entoma - Estación Ferrocarril, S/N";"32330";"CARBALLEDA DE VALDEORRAS";"OURENSE";"ESPAÑA";"NO";"NO";""
"20211";"O BARCO DE VALDEORRAS";"42.4183010";"-6.9850300";"Avda. Estación Ferrocarril, S/N";"32300";"BARCO DE VALDEORRAS (O)";"OURENSE";"ESPAÑA";"NO";"NO";""
"20212";"VILAMARTÍN DE VALDEORRAS";"42.4118290";"-7.0611850";"Pza. Miguel Estevez, S/N";"32340";"VILAMARTÍN DE VALDEORRAS";"OURENSE";"ESPAÑA";"NO";"NO";""
"20213";"A RÚA-PETÍN";"42.3927600";"-7.1132840";"Rúa Circunvalación, S/N";"32350";"RÚA (A)";"OURENSE";"ESPAÑA";"NO";"NO";""
"20214";"MONTEFURADO";"42.3940200";"-7.1984000";"C/ San Miguel Montef, 4";"27390";"QUIROGA";"LUGO";"ESPAÑA";"NO";"NO";""
"20216";"SAN CLODIO-QUIROGA";"42.4652710";"-7.2871980";"Rúa Do Ferrocarril, 31";"27310";"RIBAS DE SIL";"LUGO";"ESPAÑA";"NO";"NO";""
"20218";"A POBRA DO BROLLÓN";"42.5336820";"-7.4000880";"Avda. da Pobra, S/N";"27331";"POBRA DO BROLLÓN (A)";"LUGO";"ESPAÑA";"NO";"NO";""
"20300";"MONFORTE DE LEMOS";"42.5296820";"-7.5035890";"Praza da Estación, S/N";"27400";"MONFORTE DE LEMOS";"LUGO";"ESPAÑA";"NO";"NO";""
"20305";"SARRIA";"42.7840490";"-7.4188220";"Rúa Ramon Cabanillas, 6";"27600";"SARRIA";"LUGO";"ESPAÑA";"NO";"NO";""
"20306";"PEDRELO-CÉLTIGOS";"42.8329340";"-7.3933290";"C/ Celtigos, 84";"27617";"SARRIA";"LUGO";"ESPAÑA";"NO";"NO";""
"20309";"LUGO";"43.0152220";"-7.5521760";"Pla. de Conde Fontao, S/N";"27003";"LUGO";"LUGO";"ESPAÑA";"NO";"NO";""
"20310";"RÁBADE";"43.1213780";"-7.6248350";"Praza de España, 23";"27370";"RÁBADE";"LUGO";"ESPAÑA";"NO";"NO";""
"20312";"BAAMONDE";"43.1734050";"-7.7561280";"C/ Estación Ferrocarril, 8";"27371";"BEGONTE";"LUGO";"ESPAÑA";"NO";"NO";""
